id,title,description,size
271063,Minervae,"An ancient place, cited: BAtlas 27 unlocated Minervae Ins.",0
271064,Naccararum Palus,"An ancient place, cited: BAtlas 27 unlocated Naccararum Palus",0
271065,Namnatius Portus,"An ancient place, cited: BAtlas 27 unlocated Namnatius? Portus",0
271066,Noctilucae,"An ancient place, cited: BAtlas 27 unlocated Noctilucae Ins.",0
271067,Phoenices,An ancient people whose territory is unlocated,0
271068,[Pityussa] Iugum/Cautes,"An ancient place, cited: BAtlas 27 unlocated [Pityussa] Iugum/Cautes",0
271069,Sardum Mare,"An ancient place, cited: BAtlas 27 unlocated Sardum Mare",0
271070,Sarna Civitas,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
271071,Sicana Civitas,"An ancient place, cited: BAtlas 27 unlocated Sicana Civitas",0
271073,Silurus M.,"An ancient place, cited: BAtlas 27 unlocated Silurus M.",0
271074,Strongyle,"An ancient place, cited: BAtlas 27 unlocated Strongyle Ins.",0
271075,Theodorus (river),"An ancient place, cited: BAtlas 27 unlocated Theodorus fl.",0
271076,Trete Iugum,"An ancient place, cited: BAtlas 27 unlocated Trete Iugum",0
271077,Tyris,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
271078,Tyrius,"An ancient place, cited: BAtlas 27 unlocated Tyrius fl.",0
271079,Veneris Fanum,"An ancient place, cited: BAtlas 27 unlocated Veneris Fanum",0
271080,Veneris Iugum,"An ancient place, cited: BAtlas 27 unlocated Veneris Iugum",0
271081,Veneris Litus,"An ancient place, cited: BAtlas 27 unlocated Veneris Litus",0
275577,Abila M.,A low mountain overlooking the port of Ceuta in North Africa.,1
275578,el Adeb,"An ancient place, cited: BAtlas 28 C3 el Adeb",0
275579,Ad Mercuri?,"An ancient place, cited: BAtlas 28 C2 Ad Mercuri?",0
275580,Ad Novas?,"An ancient place, cited: BAtlas 28 C3 Ad Novas?",0
275581,Ain Dalia,"An ancient place, cited: BAtlas 28 C2 Ain Dalia",0
275582,Ain el Hajaj,"An ancient place, cited: BAtlas 28 A6 Ain el Hajaj",0
275583,Ain el Hammam,"An ancient place, cited: BAtlas 28 C2 Ain el Hammam",0
275584,Ain Kerma,"An ancient place, cited: BAtlas 28 C5 Ain Kerma",0
275585,Ain Mesbah,"An ancient place, cited: BAtlas 28 B3 Ain Mesbah",0
275586,Ain Schkour,"An ancient place, cited: BAtlas 28 C5 Ain Schkour",0
275587,Ain Skhoun,"An ancient place, cited: BAtlas 28 C5 Ain Skhoun",0
275588,Ain Taslalet,"An ancient place, cited: BAtlas 28 C5 Ain Taslalet",0
275590,Aquae Dacicae,"An ancient place, cited: BAtlas 28 C5 Aquae Dacicae",0
275591,Aquila Maior Pr.,"An ancient place, cited: BAtlas 28 D2 Aquila Maior Pr.",0
275592,Aquila Minor Pr.,"An ancient place, cited: BAtlas 28 D2 Aquila Minor Pr.",0
275593,Arbaoua,"An ancient place, cited: BAtlas 28 C4 Arbaoua",0
275594,Asilah,"An ancient place, cited: BAtlas 28 B3 Asilah",0
275596,Autololes/Autoteles,"An ancient place, cited: BAtlas 28 A6 Autololes/Autoteles",0
275599,Banasa,Colonia Iulia Valentia Banasa was one of the three colonies founded by emperor Augustus between 33 and 25 B.C. in Mauretania Tingitana.,0
275600,Baniurae?,"An ancient place, cited: BAtlas 28 C4 Baniurae?",0
275601,Baquates,"An ancient place, cited: BAtlas 28 D6 Baquates",0
275602,Barbari Pr.,"An ancient place, cited: BAtlas 28 D2 Barbari Pr.",0
275603,el Benian,"An ancient place, cited: BAtlas 28 C2 el Benian",0
275604,Beni Said,"An ancient place, cited: BAtlas 28 C2 Beni Said",0
275605,Lalla Sfia,"An ancient place, cited: BAtlas 28 C6 Lalla Sfia",0
275606,Bou Hellou,"An ancient place, cited: BAtlas 28 E5 Bou Hellou",0
275607,Bou Rebaa,"An ancient place, cited: BAtlas 28 C5 Bou Rebaa",0
275608,Briej,"An ancient place, cited: BAtlas 28 C2 Briej",0
275613,Cephisis,"An ancient body of water, mentioned by Skylax and Pliny the Elder (who terms it a ""lacus"") bordering the Atlantic coast in what is now northwest Morocco. Some modern scholars believe it should be associated with the modern Oued Tahadart/Oued Khobs near El Khaoucha.",0
275614,Columnae Herculis,"The Columnae Herculis (Pillars of Hercules) are the twin promontories that flank the Straits of Gibraltar, namely the rock of Gibraltar on the northern side and a debated southern promontory, likely either Monte Hacho (the ancient Abila Mons) or the Jebel Musa.",3
275615,Cottae?,"An ancient place, cited: BAtlas 28 C2 Cottae?",0
275617,Dar bel Amri,"An ancient place, cited: BAtlas 28 C5 Dar bel Amri",0
275618,Dar Dqios,"An ancient place, cited: BAtlas 28 A6 Dar Dqios",0
275619,Dar Sied,"An ancient place, cited: BAtlas 28 C3 Dar Sied",0
275620,Djouima,"An ancient place, cited: BAtlas 28 B3 Djouima",0
275621,Douar Naasa,"An ancient place, cited: BAtlas 28 C5 Douar Naasa",0
275623,Emsa,"An ancient place, cited: BAtlas 28 D2 Emsa",0
275624,Ermaia Akra,"An ancient place, cited: BAtlas 28 B2 Ermaia Akra",0
275626,Ferme Biarnay,"An ancient place, cited: BAtlas 28 C5 Ferme Biarnay",0
275627,Ferme Priou,"An ancient place, cited: BAtlas 28 C5 Ferme Priou",0
275628,Fghaina,"An ancient place, cited: BAtlas 28 A5 Fghaina",0
275629,Frigidae,"""Frigidae"" is the site of a Roman castellum located 18 km south of Lixus that is mentioned as a station on the Antonine Itinerary.",0
275631,el Gaada,"An ancient place, cited: BAtlas 28 C5 el Gaada",0
275632,Gadadra,"An ancient place, cited: BAtlas 28 B4 Gadadra",0
275634,Gandori,"An ancient place, cited: BAtlas 28 C2 Gandori",0
275635,el Gour,"A large, circular mausoleum (tumulus) of indigenous type and uncertain date, located at modern Souk Jemâa el-Gour in Morocco.",0
275637,Hafra Ennaga,"An ancient place, cited: BAtlas 28 C5 Hafra Ennaga",0
275639,Heras? (island),"An ancient place, cited: BAtlas 28 D1 Heras? Ins.",0
275640,Heras? (island),"Heras? Ins. is a small, rocky island located in the southern shore of the Strait of Gibraltar, some 200 meters from the Moroccan coast",0
275641,Hjar Zerbotta,"An ancient place, cited: BAtlas 28 C2 Hjar Zerbotta",0
275646,Jebel bou Draa,"An ancient place, cited: BAtlas 28 C5 Jebel bou Draa",0
275647,Jouima,"An ancient place, cited: BAtlas 28 C2 Jouima",0
275650,Kaunoi,"An ancient place, cited: BAtlas 28 B5 Kaunoi",0
275651,Khedis,"An ancient place, cited: BAtlas 28 A6 Khedis",0
275652,Kitzan,"An ancient place, cited: BAtlas 28 D2 Kitzan",0
275653,Kouass,"An ancient place, cited: BAtlas 28 B2 Kouass",0
275654,Koudia Aicha,"An ancient place, cited: BAtlas 28 C5 Koudia Aicha",0
275655,Koudia bou Mimoun,"An ancient place, cited: BAtlas 28 C5 Koudia bou Mimoun",0
275656,Koudia es Souma,"An ancient place, cited: BAtlas 28 B3 Koudia es Souma",0
275657,Koudia Fergana,"An ancient place, cited: BAtlas 28 C4 Koudia Fergana",0
275658,Krimda,"An ancient place, cited: BAtlas 28 B3 Krimda",0
275659,Ksar es Sghir,"An ancient place, cited: BAtlas 28 C2 Ksar es Sghir",0
275661,Lalla Aicha,"An ancient place, cited: BAtlas 28 B5 Lalla Aicha",0
275662,Lalla Yto,"An ancient place, cited: BAtlas 28 B5 Lalla Yto",0
275663,Lalla Ghannama,"An ancient place, cited: BAtlas 28 C5 Lalla Ghannama",0
275664,Lalla Rhano,"An ancient place, cited: BAtlas 28 B4 Lalla Rhano",0
275665,Laud (river),"An ancient place, cited: BAtlas 28 D3 Laud fl.",1
275666,Lixus,Lixus was an ancient settlement of Mauretania Tingitana. ,2
275667,Lixus (river),Lixus fl. (Loukkos River) is a major river of northern Morocco.,2
275669,Maatga,"An ancient place, cited: BAtlas 28 B4 Maatga",0
275670,Macenites,"An ancient place, cited: BAtlas 28 C6 Macenites",0
275671,el Marsa,"An ancient place, cited: BAtlas 28 D2 el Marsa",0
275672,Masikes,"An ancient people, tribe, or cultural group.",0
275673,Mauretania Tingitana (region),An ancient region of northwest Africa. ,2
275674,Maurusii,"An ancient place, cited: BAtlas 28 D4 Maurusii",0
275675,Mechra Sfa,"An ancient place, cited: BAtlas 28 C5 Mechra Sfa",0
275677,Merja Touila,"An ancient place, cited: BAtlas 28 B5 Merja Touila",0
275678,Mestroila,"An ancient place, cited: BAtlas 28 C2 Mestroila",0
275679,Metagonitai,A people of Mauretania.,0
275680,Mezgalef,"An ancient place, cited: BAtlas 28 B3 Mezgalef",0
275681,MM18,"An ancient place, cited: BAtlas 28 B4 MM18",0
275682,Mogogha,"An ancient place, cited: BAtlas 28 C2 Mogogha",0
275683,Mzora,"An ancient place, cited: BAtlas 28 C3 Mzora",0
275685,Oppidum Novum,"An ancient place, cited: BAtlas 28 C4 Oppidum Novum",0
275686,Oued Akrech,"An ancient place, cited: BAtlas 28 A6 Oued Akrech",0
275687,Oued Bqader,"An ancient place, cited: BAtlas 28 B5 Oued Bqader",0
275688,Ouerbikai,"An ancient place, cited: BAtlas 28 C5 Ouerbikai",0
275689,Oueroueis,"An ancient place, cited: BAtlas 28 C5 Oueroueis",0
275691,Rekada,"An ancient place, cited: BAtlas 28 B3 Rekada",0
275692,el Rhorba,"An ancient place, cited: BAtlas 28 C2 el Rhorba",0
275693,Rirha,"An ancient place, cited: BAtlas 28 C5 Rirha",0
275694,er Rmel,"An ancient place, cited: BAtlas 28 D2 er Rmel",0
275696,Sala,"Sala (modern Chellah, Morocco) was the site of Phoenician and Carthaginian settlement before receiving a Roman colony, Sala Colonia.",1
275697,Salat (river),"An ancient place, cited: BAtlas 28 A5 Salat fl.",1
275698,Salenses,"An ancient place, cited: BAtlas 28 A5 Salenses",0
275699,Sania,"An ancient place, cited: BAtlas 28 D2 Sania",0
275700,Sebaa Rjel,"An ancient place, cited: BAtlas 28 A5 Sebaa Rjel",0
275701,Sedra Mehara,"An ancient place, cited: BAtlas 28 C5 Sedra Mehara",0
275702,Seguia Faraoun,"An ancient place, cited: BAtlas 28 A6 Seguia Faraoun",0
275703,Septem,"Now the Spanish exclave of Ceuta, Septem is an ancient port whose phases are not entirely clear owing to modern overburden. The city was the seat of a bishopric in the Byzantine period and was the last of Morocco's cities to recognize the authority of the emperor at the time of the Arab conquest.",1
275704,Septem Fratres Montes,"The northern peaks of Jebel Musa, a mountain on the African side of the Strait of Gibraltar that is usually identified as the southern Pillar of Hercules. They share toponomy with, and lie to the west of, the ancient settlement of Septem (modern Ceuta).",2
275705,Sidi Abderahim,"An ancient place, cited: BAtlas 28 B3 Sidi Abderahim",0
275706,Sidi Abdeslam,"An ancient place, cited: BAtlas 28 D2 Sidi Abdeslam",0
275707,Si Ahmed Cherif,"An ancient place, cited: BAtlas 28 C3 Si Ahmed Cherif",0
275708,Sidi Ahmed,"An ancient place, cited: BAtlas 28 C5 Sidi Ahmed",0
275709,Sidi Allal el Bahraoui,"An ancient place, cited: BAtlas 28 A5 Sidi Allal el Bahraoui",0
275710,Sidi Amar ben Azouz,"An ancient place, cited: BAtlas 28 C6 Sidi Amar ben Azouz",0
275711,Sidi bou Hayel,"An ancient place, cited: BAtlas 28 D2 Sidi bou Hayel",0
275712,Sidi el Mekki,"An ancient place, cited: BAtlas 28 C5 Sidi el Mekki",0
275713,Sidi el Mokffi,"An ancient place, cited: BAtlas 28 C5 Sidi el Mokffi",0
275714,Sidi Embarek,"An ancient place, cited: BAtlas 28 C5 Sidi Embarek",0
275715,Sidi Hassine,"An ancient place, cited: BAtlas 28 C5 Sidi Hassine",0
275716,Sidi Kacem,"An ancient place, cited: BAtlas 28 C2 Sidi Kacem",0
275717,Sidi Larbi Boujema,"An ancient place, cited: BAtlas 28 C4 Sidi Larbi Boujema",0
275718,Sidi Mbark,"An ancient place, cited: BAtlas 28 B5 Sidi Mbark",0
275719,Sidi Mohammed ben Naseur,"An ancient place, cited: BAtlas 28 B5 Sidi Mohammed ben Naseur",0
275720,Sidi Moussa,"An ancient place, cited: BAtlas 28 C5 Sidi Moussa",0
275721,Sidi Said,"An ancient place, cited: BAtlas 28 C5 Sidi Said",0
275722,Sidi Slimane,"An ancient place, cited: BAtlas 28 C5 Sidi Slimane",0
275723,Sokossioi,"An ancient place, cited: BAtlas 28 D3 Sokossioi",0
275724,Soloeis/Ampelusia Pr.,"The modern Cap Spartel is a promontory in Morocco located at the entrance to the Strait of Gibraltar, some 12 km west of Tangier.",0
275725,Souk el Arba,"An ancient place, cited: BAtlas 28 C4 Souk el Arba",0
275726,Souk Jema el Haouafa,"An ancient place, cited: BAtlas 28 C5 Souk Jema el Haouafa",0
275727,Sububus (river),"An ancient place, cited: BAtlas 28 A5 Sububus fl.",0
275729,Tabernae,"An ancient place, cited: BAtlas 28 B3 Tabernae",0
275730,Taenia Longa?,"An ancient place, cited: BAtlas 28 D3 Taenia Longa?",1
275731,Tahadart,"An ancient place, cited: BAtlas 28 C2 Tahadart",0
275732,Tamuda,"An ancient place, cited: BAtlas 28 D2 Tamuda",0
275733,Tamuda (river),"An ancient place, cited: BAtlas 28 D2 Tamuda fl.",0
275734,Thamusida,"A Roman city located in the province of Mauretania Tingitana, along the road from Tingi to Sala. The city is mentioned by Ptolemy, the Antonine Itinerary, and the Geographer of Ravenna.",0
275736,Tingi,"Tingi (modern Tangier) began as a Carthaginian colony of the early 5th century BC. A commercial center, Tingi came under the Roman sphere in the first century BC, initially as a free city but later as the site of a colony (Colonia Julia) under Claudius and the capital of Mauritania Tingitana.",0
275737,Tocolosida,"An ancient place, cited: BAtlas 28 C5 Tocolosida",0
275738,Tremuli,A road station mentioned on the Antonine Itinerary (24.1) that was located on the Roman road leading from Tingi to Volubilis.,1
275740,Volubilis,A town of Mauretania Tingitana and a Roman colony.,1
275742,Zegrenses,"An ancient place, cited: BAtlas 28 C4 Zegrenses",0
275743,Zilia (river),"An ancient place, cited: BAtlas 28 C2 Zilia fl.",0
275744,Zilil/Zilis,Zilil/Zilis was an Augustan colony of western Mauretania (Iulia Constantia Zilis).,0
276332,Untitled,"An ancient place, cited: BAtlas 28 D5 unnamed quarry (E Volubilis)",0
277087,Untitled,Ad Mercuri → Frigidae,0
277088,Untitled,Ad Mercuri → Oppidum Novum,0
277089,Untitled,Frigidae → Sala,0
277090,Untitled,Oppidum Novum → Ferme Priou → Sidi Moussa → Tocolosida,0
277091,Untitled,Sala → Thamusida → Ferme Priou → Aquae Dacicae → Mechra Sfa → Ain Schkour → Volubilis,0
277092,Untitled,Tingi → Ad Mercuri,0
277093,Untitled,Tingi → Tamuda,0
277094,Untitled,Volubilis area,0
277095,Untitled,Volubilis → Tocolosida → E,0
277842,Untitled,"An ancient place, cited: BAtlas 28 C2 unnamed feature (rural settlement S and E Cottae?)",0
277843,Untitled,"An ancient place, cited: BAtlas 28 C2 unnamed feature (sites in Ksar es Sghir vicinity)",0
277844,Untitled,"An ancient place, cited: BAtlas 28 C2 unnamed feature (rural settlement SW Zilil)",0
277845,Untitled,"An ancient place, cited: BAtlas 28 C2 unnamed feature (rural settlement S Ain Dalia)",0
277846,Untitled,"An ancient place, cited: BAtlas 28 D2 unnamed feature (rural settlement E Tamuda)",0
277847,Untitled,"An ancient place, cited: BAtlas 28 B3 unnamed feature (rural settlement in Djouima vicinity)",0
277848,Untitled,A rural settlement between Oppidum Novum and Arbaoua.,0
277849,Untitled,A rural settlement near Tremuli.,1
277850,Untitled,A rural settlement north of Souk el Arba.,0
277851,Untitled,"An ancient place, cited: BAtlas 28 C5 unnamed feature (rural settlement S Volubilis)",0
277852,Untitled,"An ancient place, cited: BAtlas 28 C5/C6 unnamed feature (settlement and fort N Bled Fachar)",0
278597,Ad Mercurios,"An ancient place, cited: BAtlas 28 unlocated Ad Mercurios",0
278598,Akra,"An ancient place, cited: BAtlas 28 unlocated Akra",0
278599,Anides (river),"An ancient place, cited: BAtlas 28 unlocated Anides fl.",0
278600,Arambys,"An ancient place, cited: BAtlas 28 unlocated Arambys",0
278602,Babba/Col. Iulia Campestris Babba/Castrabariensis,"Babba/Col. Iulia Campestris Babba/Castrabariensis was an Augustan colony of western Mauretania, mentioned by ancient geographers including Pliny the Elder.",0
278605,Cobucla,"An ancient place, cited: BAtlas 28 unlocated Cobucla",0
278607,Dugas,"An ancient place, cited: BAtlas 28 unlocated Dugas",0
278609,Emporikos Kolpos/Sagigi Sinus,"An ancient place, cited: BAtlas 28 unlocated Emporikos Kolpos/Sagigi Sinus",0
278611,Gilda/Silda,"An ancient place, cited: BAtlas 28 unlocated Gilda/Silda",0
278612,Gontiana/Gentiano,"An ancient place, cited: BAtlas 28 unlocated Gontiana/Gentiano",0
278614,Hesperidum Horti,"An ancient place, cited: BAtlas 28 unlocated Hesperidum Horti",0
278615,Hesperioi,"An ancient place, cited: BAtlas 28 unlocated Hesperioi",0
278617,Karikon Teichos,"An ancient place, cited: BAtlas 28 unlocated Karikon Teichos",0
278619,Lissa,"An ancient place, cited: BAtlas 28 unlocated Lissa",0
278621,Masaesyli,An ancient tribe of North Africa.,0
278622,Mauritania Egel,"An ancient place, cited: BAtlas 28 unlocated Mauritania Egel",0
278623,Mauritania Perosis/Mauritania Salinarum,"An ancient place, cited: BAtlas 28 unlocated Mauritania Perosis/Mauritania Salinarum",0
278624,Melitta,"An ancient place, cited: BAtlas 28 unlocated Melitta",0
278625,Mulelacha Pr.,"An ancient place, cited: BAtlas 28 unlocated Mulelacha Pr.",0
278627,Nektiberes,"An ancient place, cited: BAtlas 28 unlocated Nektiberes",0
278629,Ouobrix,"An ancient place, cited: BAtlas 28 unlocated Ouobrix",0
278631,Pacatiana,"An ancient place, cited: BAtlas 28 unlocated Pacatiana",0
278632,Pontion,"An ancient place, cited: BAtlas 28 unlocated Pontion",0
278633,Pisciana,"An ancient place, cited: BAtlas 28 unlocated Pisciana",0
278634,Pyron Pedion,"An ancient place, cited: BAtlas 28 unlocated Pyron Pedion",0
285392,Ad Dracones?,"An ancient place, cited: BAtlas 29 E1 Ad Dracones?",0
285393,Ad Fratres?,"An ancient place, cited: BAtlas 29 D1 Ad Fratres?",0
285395,Agueneb,"An ancient place, cited: BAtlas 29 G3 Agueneb",0
285396,Ain Balloul,"An ancient place, cited: BAtlas 29 F2 Ain Balloul",0
