id,title,timePeriods,size,score,type
250091861,Bath-Gymnasium Complex at Sardis,R,2,1,circle
585148249,Tomb of Seuthes III,H,2,1,circle
287975074,Sanctuary of Artemis Limnatis at Messene,ACHRM,3,1,circle
933683602,Dilmun Burial Mounds,YUNK,5,1,circle
424659854,Madinat Hamad 2 Burial Mound Field (Karzakkan),2,2,1,circle
424659855,San Nicola di Trullas,M,2,1,circle
199339871,Avenches Roman amphitheater,RM,2,1,circle
240415207,Porta Pretoria (Albano Laziale),RL,2,1,circle
484566763,Mochlos (island),M,3,1,circle
157243532,Agora of Halaesa,HM,3,1,circle
439238521,Nuraghe Sa Bosa,2,2,1,circle
958299306,Theater at Stymphalos,CHR,2,1,circle
531279448,Royal Tombs of Vergina,H,2,1,circle
929709014,Kavuncu,T,2,1,circle
818256726,Theater of Ephesus,HR,2,1,circle
901138068,New Nisa,HKLP,2,1,circle
480215076,Old Nisa,H,2,1,circle
983828927,Theater at Alinda/Alexandria ad Latmum,R,2,1,circle
478681498,Yazılıkaya,2,2,1,circle
288813555,Heroön,R,2,1,circle
619239399,Palace of the Shirvanshahs,LM,2,1,circle
670424966,Newport Arch city gate,RL,2,1,circle
670424968,Multangular Tower,RL,2,1,circle
838441539,Roman forum of Col. Clunia (Sulpicia),R,2,1,circle
362008414,San Roque Theatre - Carteia,R,2,1,circle
763220261,"""Western Theater"" at Laodicea ad Lycum",CHR,2,1,circle
308912370,Roman theater of Stobi,R,2,1,circle
471437511,Arch of the Sergii,R,2,1,circle
627408618,Malo rimsko kazalište (Roman theater),R,2,1,circle
139216315,Temple of Artemis Orthia,MAR,2,1,circle
307187361,Underground Shrine (Paestum),CH,2,1,circle
828808246,Porta Marina tower of Poseidonia/Paestum,CHR,2,1,circle
531869654,Sanctuary of the Public Lares ,RM,3,1,circle
321173926,Mensa Ponderaria,HM,3,1,circle
348714102,Temple of Khonsu at Karnak,NTLP,2,1,circle
281602871,Absheron (peninsula),M,3,1,circle
243168300,Mausoleum of Lucius Munatius Plancus,HM,2,1,circle
571917892,Roman amphitheater at Grumentum,RM,2,1,circle
411612163,Roman amphitheater at Frusino,RT,2,1,circle
850009332,Roman amphitheater at Al(l)ifae,R,2,1,circle
828428388,Roman amphitheater at Telesia,R,2,1,circle
823615780,Roman amphitheater at Simitthu,R,2,1,circle
599287018,Tomb of Tutankhamun (KV62),N,2,1,circle
261350657,Public baths at Saepinum,R,2,1,circle
429758769,Basilica at Saepinum,HR,2,1,circle
983118964,Roman theater at Carsulae,R,2,1,circle
209814686,Forum of Carsulae,R,4,1,circle
721328707,So-called twin sanctuary,R,3,1,circle
63880221,Roman arch,R,2,1,circle
225822532,Roman arch,R,2,1,circle
945740227,Forum of Suasa,R,2,1,circle
322772903,House of the Cryptoporticus at Vulci,HR,2,1,circle
919243561,Castel Sant'Angelo,RLMM,3,1,circle
540718544,Via Aurelia,R,1,1,circle
710429514,Ponte Nepesino,R,2,1,circle
922890940,Ponte Romano di Parco dei Medici,R,2,1,circle
968858713,Mouseion Hill,HM,2,1,circle
538129499,Mithraeum at Fertőrákos,R,2,1,circle
347036492,Capitolinus Mons,HRM,4,1,circle
335461216,Arcus Argentariorum,RLM,4,1,circle
611608589,Polygonal masonry wall,H,2,1,circle
599902,"Poseidon?, T.",CHR,2,1,circle
599903,Pothaia,L,2,1,circle
599905,Priene/‘Lince’?,CHRL,6,1,circle
599908,Proespera,C,2,1,circle
599909,Psaropyrgos,YUNK,2,1,circle
599913,Pyrgos Kheimarrou,HHR,2,1,circle
599917,Rhakhes,C,2,1,circle
599918,Rheneia (settlement),ACH,2,1,circle
599919,Rheneia (island),CM,4,1,circle
599924,Samiopoula,RL,2,1,circle
599925,Samos,ACHRL,3,1,circle
599926,Samos (island),CRM,19,1,circle
599931,Selinous (river),CR,2,1,circle
599938,Skalia,CHR,2,1,circle
599939,Skanderion Pr.,M,2,1,circle
599943,Sounion Pr.,YUNK,2,1,circle
599944,Sporades (archipelago),R,14,1,circle
599947,Stratonikeia,HRL,2,1,circle
599949,Sykia,R,2,1,circle
599950,Syme,ACHR,2,1,circle
599951,Syme (island),RM,3,1,circle
599952,Syrie (island),RM,4,1,circle
599967,Teutloussa (island),M,2,1,circle
599971,Thera,ACHRL,3,1,circle
599973,Thera (island),M,7,1,circle
599974,Therasia (island),RM,5,1,circle
599975,Therasia?,AHR,2,1,circle
599976,Therma/Asklepieis,ACHR,2,1,circle
599979,Thia? (island),RLM,3,1,circle
599987,Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia,CHRL,3,1,circle
599992,Tsoko,YUNK,2,1,circle
599993,Tsikalario,A,2,1,circle
599996,Xerokambos,CH,2,1,circle
600002,"Zeus Melosios, T.",C,2,1,circle
60008,Prinas (river),HM,2,1,circle
60021,Sacae,HRL,2,1,circle
60022,Sagapa Stoma,R,3,1,circle
600227,Unnamed aqueduct at Ephesus (Aqua Iulia?),RT,3,1,circle
60052,Sinthon Stoma,R,2,1,circle
60058,Sogdiana,CHRL,15,1,circle
60083,Taxila,HRL,2,1,circle
600982,Untitled,A,2,1,circle
601739,Untitled,HR,2,1,circle
602492,Untitled,CHR,2,1,circle
602493,Unnamed fort on Nisyrion Inss.,CH,2,1,circle
603248,unnamed quarry (on Mykonos),HR,2,1,circle
60403,Achaia (settlement),H,3,1,circle
60438,Arius L.,RL,2,1,circle
604758,Untitled,HR,2,1,circle
60481,Cholbesina,R,2,1,circle
60488,Condigramma,R,2,1,circle
60499,Daroakana,R,2,1,circle
60519,Gorys/Gorya,HR,3,1,circle
60527,Indikomordana,R,2,1,circle
60567,Margania,HR,2,1,circle
60576,Memaceni,HR,2,1,circle
60612,Oxeiana,R,2,1,circle
60613,Oxeianoi,R,2,1,circle
60618,Panda,RL,2,1,circle
606274,Asopos (river),R,2,1,circle
60628,Pasikai/Paskai,R,2,1,circle
606287,Dimastos M.,R,2,1,circle
606369,Tarmia,H,2,1,circle
60676,Scythae/Sagae/Sacae,CHRL,2,1,circle
60708,Trybaktra,R,2,1,circle
609292,Aizanoi,HRL,7,1,circle
609295,Akroenos/[Akroinos],RL,1,1,circle
609307,Antiochia/Col. Caesarea,HRL,3,1,circle
609311,"Apollo, T.",R,2,1,circle
609361,Dindymos M.,RL,2,1,circle
609367,Dorylaion,ME1MAHHRRRTLLLEARCOE1OLM,3,1,circle
609371,Eiokome,R,1,1,circle
609393,Gordion/Vindia?,ACHRLM,3,1,circle
609420,Kadoi,HRL,3,1,circle
609426,Kastolou Pedion,C,3,1,circle
609444,Kotiaeion,M1HRRRTLLLEAMRCIMOTE1OLKOM,3,1,circle
609473,Midaion,HRLM,4,1,circle
609484,Nakoleia,RL,3,1,circle
609496,Penkalas (river),RM,2,1,circle
609500,Pessinous/Iustinianoupolis,HRLM,1,1,circle
609548,Tembris (river),RLM,2,1,circle
609550,Temnos M.,HR,3,1,circle
610042,Untitled,HRL,3,1,circle
610803,Untitled,RL,2,1,circle
610809,Untitled,R,2,1,circle
614577,Adoreus M.,H,2,1,circle
614691,Kastollos,HR,3,1,circle
614706,Kobedyle,H,3,1,circle
586620869,Governor's Palace at Kalhu,ENAHTT,5,1,circle
62810657,Kalhu ziggurat,EN,4,1,circle
62810658,Ninurta temple (Kalhu),EN,9,1,circle
911483313,Ea-Damkina temple (Kalhu),EN,3,1,circle
846526213,Kidmuri temple (Kalhu),EN,5,1,circle
942018830,Central Building at Kalhu,ENNTT,4,1,circle
794388242,Al-Khazneh,R,3,1,circle
794388243,"Synagogue at Aḥmadiah (Aḥmadiya, Ahmadiyye)",YUNK,2,1,circle
494216807,"Bitti, Complesso di Romanzesu",2,2,1,circle
849534583,Seruci,2,2,1,circle
421744881,Nuraghe s'Ulimu,2,2,1,circle
633220627,Qaqqar-aradātu,E,4,1,circle
24562218,Enamhe,E,2,1,circle
62447763,Uqaya,E,2,1,circle
765669847,Martu,E,3,1,circle
247838452,Suhu,OLEN,1,1,circle
765136701,Vejano,M,2,1,circle
406510719,Tropaeum Traiani (monument),R,2,1,circle
605339917,Forum of Vulci,R,2,1,circle
766723266,Forum of Roman Corinth,RL,2,1,circle
867317580,Roman theater of Lokroi Epizephyrioi,R,2,1,circle
643029512,Etruscan acropolis at Volaterrae,ACH,2,1,circle
957561489,Roman theater at Volaterrae,RM,2,1,circle
948173334,Turris Mamilia,R,3,1,circle
861903338,Avitta Bibba amphitheater,R,2,1,circle
794488651,Zababa Gate,LENCTT,5,1,circle
386664298,Ehursagtilla,N,4,1,circle
5066375,Kullab,LENAH,7,1,circle
5066376,TE.E,LENAH,6,1,circle
399141643,Gardens of Maecenas,M,3,1,circle
223617668,North Palace at Babylon,NAHTT,8,1,circle
632147764,Marduk Gate,LENTT,5,1,circle
452038953,Emah,N,8,1,circle
54136919,Eridu,LENAH,10,1,circle
54136920,Ka-dingirra,LENAH,14,1,circle
54136921,New City/Newtown,OLENAHTT,5,1,circle
89975947,Tuba,LENAH,7,1,circle
307322303,Mount Fumaiolo,M,2,1,circle
133411593,Maşat Höyük,2M,2,1,circle
641775077,Arsham,R,2,1,circle
483627781,Bagni di Nerone,RM,2,1,circle
215749623,Temple of Al-Lat at Palmyra,HRL,2,1,circle
372376094,So-called House of the Doric Peristyle,HM,2,1,circle
507729266,Via Julia Augusta,YUNK,12,1,circle
810981545,Mura Messapiche,ACH,2,1,circle
195325997,*Atuna (kingdom),EN,5,1,circle
195325998,*Atuna,EN,5,1,circle
927221529,Jauṣa[...],E,4,1,circle
319430829,Jā' (region),N,4,1,circle
930131678,Harrua,EN,8,1,circle
852464630,Lamena (mountain),E,5,1,circle
534380454,Falerna,H,3,1,circle
784987444,Villa della Cecchignola,M,2,1,circle
348167893,Kara-Tepe,KLM,2,1,circle
102529957,Roman amphitheater of Venusia,RM,2,1,circle
269449175,Azeia,L,2,1,circle
122408432,Silwan necropolis,I,2,1,circle
104777481,Aetolian League,YUNK,2,1,circle
104777482,Achaean League (Second),YUNK,13,1,circle
825074423,Naga ed-Deir,PEOFMSNTLMPRLM,2,1,circle
687529965,Rabaçal Roman villa,RL,2,1,circle
334588,Massyli,HR,2,1,circle
334602,Nigris (river),RM,2,1,circle
334636,Thamugadi,RLM,2,1,circle
334659,Vatari?,RL,2,1,circle
334669,Zarai,RL,2,1,circle
335225,Unnamed aqueduct supplying Diana Veteranorum,RL,3,1,circle
335226,Unnamed aqueduct supplying Lambaesis,RL,3,1,circle
335227,Unnamed aqueduct supplying Thamugadi,RL,3,1,circle
336741,Untitled,RL,2,1,circle
337510,Untitled,RL,2,1,circle
338288,Siuddurusi Praesidium)/Siuddurusi Psidium),L,2,1,circle
338300,Velefi,L,2,1,circle
344282,Abrotonum/Sabratha,ACHRL,2,1,circle
344341,Cidamus,HRL,2,1,circle
344376,Ghirza,RL,2,1,circle
344420,Laguatan,L,2,1,circle
344428,Macae,HRL,2,1,circle
344439,Meninge,HRL,2,1,circle
344440,Meninx/Lotophagitis/Girba Ins.,HRLM,3,1,circle
344448,Neapolis/Lepcis Magna,ACHRL,7,1,circle
344456,Oea,ACHRL,2,1,circle
344492,Syrtis Minor,M,2,1,circle
344496,Tacape,HRL,2,1,circle
344519,Tipasa,HRL,2,1,circle
344520,Tisavar,RLM,2,1,circle
344522,Tripolitana (region),RL,5,1,circle
344573,Zliten,RL,2,1,circle
345038,Untitled,RL,2,1,circle
346547,Unnamed earthwork in the Tebaga Gap,RL,2,1,circle
71706222,Temple F at Selinus,AC,2,1,circle
53735136,Roman bath at Volaterrae,R,2,1,circle
43612993,House of the cithara player,R,3,1,circle
658295679,House of Octavius Quartio,HRM,3,1,circle
11924821,Porta Nocera,H,4,1,circle
11924822,tribus Arnensis,HR,7,1,circle
11924823,Porta Nola,H,3,1,circle
752122699,tribus Camilia,H,3,1,circle
310265136,tribus Claudia,H,3,1,circle
491855883,Watling Street,YUNK,21,1,circle
82519025,Dere Street,YUNK,15,1,circle
589166546,So-called Palace of the Dux,LM,2,1,circle
826976465,Ta' Ħaġrat Temple Complex,NM,2,1,circle
93042695,Via Latina,R,31,1,circle
889101791,Vicus Iugarius,HM,3,1,circle
92225875,Stadium at Anazarbos,RL,2,1,circle
103565779,Temple of Zeus at Cyrene,ACHR,2,1,circle
63806066,Agade,A2N,3,1,circle
658574376,Cuarto Roble,R,2,1,circle
55302071,Temple of Vesta at Rome,ACHRLM,2,1,circle
795363785,Temple C at Selinus,AC,2,1,circle
112340551,Tall-e Bakun,M,3,1,circle
570403,Kythnos (island),RM,3,1,circle
570406,Lacedaemon/Laconia,ACHR,5,1,circle
570407,Laconicus Sinus,M,5,1,circle
570408,Ladon (river),M,2,1,circle
570409,Ladon/Selleis (river),T,2,1,circle
570415,Larisos (river),M,2,1,circle
570420,Lechaion,ACHR,2,1,circle
570422,Leontion,ACHR,2,1,circle
570423,Lepreon,ACHR,4,1,circle
570424,Lerna,2EACHRM,4,1,circle
570437,Loukou,HRRM,2,1,circle
570441,Lykaion (mountain),M,4,1,circle
570444,Lykosoura,ACHR,2,1,circle
570449,Mainalion (mountain),M,2,1,circle
570450,Mainalion Pedion,YUNK,2,1,circle
570455,Malea Pr.,AM,2,1,circle
570462,Marmarion,YUNK,2,1,circle
570474,Melos (settlement),ACHRL,4,1,circle
570475,Melos (island),RM,22,1,circle
570477,Menelaion,ACH,2,1,circle
570479,Messene,CHR,6,1,circle
570480,Messenia,ACHR,5,1,circle
570483,Methone/Mothone (Messenian),CHR,2,1,circle
570487,Minoa Pr.,HRLT,2,1,circle
570491,Mycenae,ACHRLM,7,1,circle
570495,Myrtoion Mare,M,4,1,circle
570501,Nauplia,ACH,2,1,circle
570502,Neda (river),M,3,1,circle
570504,Nemea,ACHR,3,1,circle
570528,Olenos,ACHR,2,1,circle
570530,Olygyrtos (mountain),M,2,1,circle
570531,Olympia,ACHRL,5,1,circle
570532,Oneon (mountain),CHM,2,1,circle
570535,Orchomenos,ACHR,2,1,circle
570540,Oryx(is) (mountain),M,2,1,circle
570546,Palaiokhori,L,2,1,circle
570551,Pamisos (river),RM,3,1,circle
570555,"Panormos (settlement, port)",CHM,3,1,circle
570556,Panormos (harbor),CH,4,1,circle
570561,Parnon M.,M,2,1,circle
570567,Patra(e),ACHR,2,1,circle
570574,Pelekoudi,R,2,1,circle
570576,Pellene,ACHR,3,1,circle
570577,Peloponnesus/Peloponnesos/Peloponnese,CHRLMM,31,1,circle
570578,Pelos Pyrgaki,CHR,2,1,circle
570596,Pherai,ACHRT,2,1,circle
570598,Phigaleia,ACHR,3,1,circle
570602,Phleious,ACHR,3,1,circle
570626,Pollonia,AHL,2,1,circle
570632,Probatas,ACR,2,1,circle
570644,Rema,CR,2,1,circle
570648,Ribari,R,2,1,circle
570653,Samikon/Samia,CHR,3,1,circle
570654,Saronicus Sinus,RM,16,1,circle
570668,Sicyon/Demetrias,ACHR,2,1,circle
570670,Sidero,AC,2,1,circle
570673,Skandeia,CHR,2,1,circle
570685,Sparta,MACHR,4,1,circle
570689,Sta Glastria,L,2,1,circle
570692,Stoloi,ACL,2,1,circle
570696,Stymphalos,ACHR,3,1,circle
570700,Sythas (river),M,2,1,circle
570702,Tainaron (settlement),ACHR,3,1,circle
570703,Tainaron Pr.,RM,5,1,circle
570706,Taygetos M.,M,2,1,circle
570707,Tegea,ACHR,4,1,circle
570711,Tenea,ACHRM,4,1,circle
570723,Therapne,ACHR,2,1,circle
570731,Tholos,RL,2,1,circle
570733,Thouria,ACHR,4,1,circle
570740,Tiryns,2ACHM,2,1,circle
570743,Touthoa (river),R,2,1,circle
570747,Treis Ammoundas,ACH,2,1,circle
570748,Tria Pigadia,L,2,1,circle
570752,Trikrana Ins.,M,2,1,circle
570754,Triphylia,R,4,1,circle
570755,Trit(a)ia,ACHR,2,1,circle
570756,Troizen,ACHR,3,1,circle
570763,"Zeus, T.",C,2,1,circle
570764,Sanctuary of Zeus Lykaios,CHR,5,1,circle
573048,Achaia (spring),R,3,1,circle
573049,Achaiai,YUNK,2,1,circle
573086,Amymone,R,3,1,circle
573110,Arantia,R,2,1,circle
573113,Arene,R,2,1,circle
573155,Bryseai,R,2,1,circle
573160,Chalkis,YUNK,2,1,circle
573169,Chelydorea (mountain),R,2,1,circle
573206,Epaioi,YUNK,2,1,circle
573208,Ephyra,R,2,1,circle
573222,Euoras,R,3,1,circle
573224,Eurykydeion,YUNK,3,1,circle
573238,Hagno (spring),YUNK,3,1,circle
573266,Ionaion,R,2,1,circle
573280,Keleai,YUNK,2,1,circle
573309,Kretea,YUNK,2,1,circle
573318,Kynortion (mountain),R,2,1,circle
573354,Makistia,R,2,1,circle
573409,Onchiakon,YUNK,2,1,circle
573455,Phoinikous,C,2,1,circle
573474,Pontinos (river),YUNK,5,1,circle
573475,Pontinos (mountain),R,6,1,circle
573541,Taleton Akra,R,4,1,circle
573551,Thaumasion (mountain),R,2,1,circle
579844,Aegina (island),ACHHRLM,5,1,circle
579846,Agrai,CHR,2,1,circle
579853,Aigina (settlement),ACHRL,2,1,circle
579863,Anagyrous,CHR,2,1,circle
579872,Temple of Aphaia on Aegina,ACHRLM,2,1,circle
579878,"Artemis, T.",ACHRL,2,1,circle
579879,Artemis Brauronia,ACHRRL,2,1,circle
579885,Athenae,ACHRLM,29,1,circle
579886,Temple of Athena Skiras on Salamis,CHR,2,1,circle
579888,Attica,ACHRL,13,1,circle
579896,Boudoron,C,2,1,circle
579903,Choma?,CH,2,1,circle
579907,Dekeleia,CHR,2,1,circle
579910,"Demeter, T.",ACHRL,4,1,circle
579920,Eleusis,ACHRLM,4,1,circle
579925,Eretria,ACHRL,4,1,circle
579931,Euboicus Sinus,M,2,1,circle
579938,Hagnous,CHR,3,1,circle
579940,Halai Araphenides,CHR,2,1,circle
579942,Halipedon,CHR,2,1,circle
579948,Herakleion,C,2,1,circle
579953,Hydroussa (island),M,2,1,circle
579955,Hymettos M.,RM,3,1,circle
579958,Ikarion,CHR,3,1,circle
579959,Ilissos (river),RM,4,1,circle
579966,Kantharos Limen,YUNK,2,1,circle
579979,Kikynna?,CHR,2,1,circle
579988,Kophos Limen,C,2,1,circle
580010,Laureion,C,12,1,circle
580021,Marathon,CHR,3,1,circle
580022,Marathonian Pedion,YUNK,7,1,circle
580028,Mikron Helos,CHR,2,1,circle
580029,Mounichia Limen,YUNK,2,1,circle
580034,Nemesis,CHR,2,1,circle
580039,Oinoe (Marathon),CHR,3,1,circle
580046,Paiania Hypenerthen,CHR,2,1,circle
580051,Pallene,CHRO,2,1,circle
580056,"Pan kai Nymphai, T.",ACHRM,2,1,circle
580060,Patroklou Charax (island),CHRM,2,1,circle
580062,Peiraieus/Piraeus,ACHRLM,16,1,circle
580065,Pentelikon/Brilessos (mountain),RM,8,1,circle
580069,Phabra (island),RM,2,1,circle
580071,Phaleron Limen,CHR,2,1,circle
580072,Phaleron,ACHRL,4,1,circle
580078,Phreatto?,CHR,2,1,circle
580080,Plakoto (settlement),CHR,2,1,circle
580081,Plakoto fort,CH,2,1,circle
580086,Temple of Poseidon at Sounion,CHRM,2,1,circle
580091,Probalinthos,CHR,3,1,circle
580092,Prospalta,CHR,2,1,circle
580094,Psyttaleia (island),RM,2,1,circle
580097,Rhamnous,CHR,2,1,circle
580100,Salamis,CHR,2,1,circle
580101,Salamis (island),ACHRLM,3,1,circle
580106,Soros,CHRL,2,1,circle
580107,Sounion,CHR,4,1,circle
580114,Tanagra,ACHR,3,1,circle
580117,Tetrapolis,ACHR,2,1,circle
580119,Thorikos,CHR,5,1,circle
580123,Thymaitadai,CHR,2,1,circle
580125,Trikorynthos,CHR,3,1,circle
580129,Vari,C,2,1,circle
580136,Zea Limen,CHR,2,1,circle
582108,Untitled,H,2,1,circle
582867,Akte Pr.,ACHRL,2,1,circle
582868,Eetioneia Pr.,CHR,3,1,circle
583620,Untitled,CHR,2,1,circle
583621,Untitled,CHR,2,1,circle
583623,Mine of Laureion,CHR,2,1,circle
585128,Makra Teiche,CHR,4,1,circle
585891,Aulon,C,2,1,circle
585894,Bambideios,C,2,1,circle
585903,Drymos,CH,2,1,circle
585919,Hyperakria,C,2,1,circle
652231746,Antinoeion at Hadrian's Villa,R,2,1,circle
828989863,Sanctuary of Aphrodite Paphia,YUNK,2,1,circle
437137448,Public Bath of Pella,HM,2,1,circle
937106860,"Persian and Hellenistic Administrative Building (PHAB), Tel Kedesh",AHRM,2,1,circle
814448537,Grove of Asklepios at Kos,YUNK,2,1,circle
990721366,Funerary Chamber of Manlia Felicitas,R,2,1,circle
323580407,Polygonal wall of Signia,HR,3,1,circle
323041298,Santi Quattro Coronati,LMM,3,1,circle
13850440,"Sobek temple, Qaşr Qārūn",H,2,1,circle
439136375,Northwest Palace at Kalhu,ENNTT,2,1,circle
509089189,Stonehenge,NM,2,1,circle
969838059,Roman amphitheater at Segobriga,R,2,1,circle
437204184,Arch of Augustus at Aosta,R,2,1,circle
893570731,"Roman amphitheatre, Charterhouse",R,2,1,circle
698411340,Roman civil amphitheater at Carnuntum,RL,2,1,circle
694724623,Roman theater at Lupia(e),R,2,1,circle
525258361,Roman Amphitheater at Mérida,RL,2,1,circle
723991750,Roman Circus at Mérida,RL,2,1,circle
379316151,Aquincum Military Amphitheater,R,2,1,circle
569089650,Diavolino II tomb,A,2,1,circle
488345053,Roman theater at Fiesole,R,2,1,circle
139971323,Roman theater at Falerii,R,2,1,circle
827074678,Falerii Novi amphitheater,R,2,1,circle
969223180,Roman theater at Vendeuil-Caply,RL,2,1,circle
762595495,Theater at Philippi,CHR,2,1,circle
359707097,Temple of Apollo at Metropolis,ACH,2,1,circle
245122016,"Temple of Jupiter, Damascus",RL,2,1,circle
2604669,The Great Altar at Pergamon,H,2,1,circle
146849991,Temple of Trajan at Pergamon,R,2,1,circle
834862588,Palace of Diocletian,RL,2,1,circle
834862589,Church of Panagia Chalkeon,ML,2,1,circle
444468888,Capitolium of Brixia,RM,2,1,circle
990688484,Sultan Kala,M,2,1,circle
935832829,Erk Kala,A,2,1,circle
412342122,Qatna,UEAOLNENM,1,1,circle
991964195,Alaca Höyük,N2EM,2,1,circle
283602441,Hattusa,2MM,6,1,circle
192519947,Roman theater at Salamis/Konstantia,R,2,1,circle
588236457,Roman amphitheater at Trier,RLM,2,1,circle
151157248,Porta Nigra,RLMM,2,1,circle
627230788,Temple of Trajan at Italica,R,2,1,circle
9324677,Haltwhistle Burn Roman Fortlet and Camp,R,2,1,circle
767060410,Caer y Twr,IR,2,1,circle
650320273,Royal Palace of Qatna,L,2,1,circle
650320274,Royal Hypogeum at Qatna,AO,3,1,circle
125119394,Quirinal Hill,RM,2,1,circle
963441586,Doric temple of Segesta,CT,2,1,circle
386176625,Kothon,A,2,1,circle
674361719,Queen's pyramid,O,3,1,circle
220487220,Porta Gemina at Asculum,RM,2,1,circle
220487222,Roman theater at Asculum,RT,2,1,circle
74879589,Forum of Segobriga,R,2,1,circle
980746932,Theater at Segobriga,R,2,1,circle
226040114,Roman amphitheater at Rusellae,R,2,1,circle
747857719,Roman amphitheater of Martigny,R,2,1,circle
310024671,Porta Praetoria at Aosta,R,2,1,circle
179717289,Roman amphitheater at Aosta,R,2,1,circle
179717291,Roman theater at Aosta,R,2,1,circle
135386091,Heidentor ,L,2,1,circle
480038469,Roman amphitheater at Carthago Nova/Col. Urbs Iulia,R,2,1,circle
817071134,Lucera Castle,M,2,1,circle
553647616,Monumental entrance arch at Mérida,RL,2,1,circle
121654605,Aquincum Civil Amphitheater,R,2,1,circle
371761216,Arch of Septimius Severus at Lepcis Magna,RL,2,1,circle
165453294,Basilica of Septimius Severus,RL,2,1,circle
153271174,Roman amphitheater at *Moridunum,R,2,1,circle
336528878,Pietrera tomb,A,2,1,circle
15230116,Mura dell Arce,ACH,2,1,circle
15230118,Belvedere tomb,A,2,1,circle
292680658,"Pian di Civita, Tarquinii",ACH,2,1,circle
723366820,"Tomb of the Shields and Chairs, Caere",A,2,1,circle
424267586,"Tomb of the Five Chairs, Caere",A,2,1,circle
557760948,"Porta di Giove, Falerii",HR,2,1,circle
953624202,Theater of Tegea,HR,2,1,circle
328868135,Acropolis of Circeii,H,2,1,circle
89759493,Tuvixeddu Punic necropolis,ACH,3,1,circle
234635789,Pozzuolo necropolis,YUNK,2,1,circle
934591702,Santa Maria in Cosmedin,MM,2,1,circle
934591703,San Giorgio in Velabro,LMM,4,1,circle
376191071,Hercules Cubans,YUNK,2,1,circle
107524051,Temple of Poseidon at Isthmia,ACHR,2,1,circle
513030903,Graeco-Roman theater at Isthmia,CHR,2,1,circle
135962387,Basilica Manastirine,L,2,1,circle
819299274,Shunet ez Zebib,E,2,1,circle
602634774,Osireion,N,2,1,circle
87367170,Cybele sanctuary,R,2,1,circle
87367171,Temple of Demeter,HR,2,1,circle
462147,Cava d’Ispica,ACHL,2,1,circle
462149,Cave di Barone,AC,2,1,circle
462151,Cave di Cusa,AC,2,1,circle
462152,Cena,R,2,1,circle
462153,Centuripae,CHHRLM,4,1,circle
462154,Cephaloedium,CHRLM,2,1,circle
462156,*Chalae?,R,2,1,circle
462157,Charybdis,CHR,2,1,circle
462159,"Chrysas, T.",H,2,1,circle
