id,title,size,linkType
511166,Askania L.,2,type1
511182,Bathys Limen,2,type1
511185,Berg(o)ule/Arkadioupolis,1,type1
511189,Bithynia (region),4,type1
511190,Bizye,2,type1
511201,‘Callum’,2,type1
511218,Cyzicus,2,type1
511222,Daphnous,2,type1
511224,Daskylitis Limne,3,type1
511225,Daskyleion,2,type1
511235,Didymateiche,2,type1
511236,Dindymon M.,2,type1
511260,Granicus (river),2,type1
511262,Halone,2,type1
511263,Halone Ins.,2,type1
511268,Helikore/Nicaea,3,type1
511314,Melanos Pr.,2,type1
511319,Miletopolitis/Apolloniatis/Artynia L.,3,type1
511325,Mygdonia,2,type1
511340,Odryses (river),2,type1
511343,Olympus (mountain),2,type1
511345,Ophiussa (island),1,type1
511347,Ornoi,1,type1
511357,Perinthus/Heraclea,2,type1
511363,Phrygia Epiktetos,7,type1
511378,Proconnesus,2,type1
511379,Proconnesus (island),6,type1
511381,Propontis,16,type2
511385,Prusias ad Mare/Kios,2,type1
511401,Rhyndakos (river),2,type1
511406,Sangarius (river),7,type1
511414,Sely(m)bria/Eudoxiopolis,1,type1
511893,Untitled,2,type1
513402,Unnamed quarry (on Proconnesus Ins.),2,type1
514912,Anastasian Wall,6,type1
520960,[Antigoneia] Ins.,2,type1
520977,Bosphorus,3,type1
520985,Byzantium,2,type1
520990,Chalkitis/Demonnesos (island),2,type1
520998,Constantinopolis,12,type2
521035,"Hieron (Chalkedonion)/Zeus Ourios, T.",2,type1
521043,Ioulianou/Sophias Limen,2,type1
521046,"Iuppiter Urius, T.",2,type1
521078,Megale/Pityodes/Prinkipos Ins.,2,type1
521131,Prota (island),2,type1
521138,Rhodussae (islands),2,type1
521162,(T)Erebinthodes Ins.,2,type1
521707,Aqua Hadriana,2,type1
523226,Neorion,2,type1
525482,Wall of Constantine,2,type1
525483,Theodosian Walls,2,type1
530767,Acarnania,5,type1
530768,Achelous (river),4,type1
530771,Actium,2,type1
530772,Actium Pr.,2,type1
530778,Ag. Mina,2,type1
530787,Aiginion,2,type1
530788,Ainos M.,2,type1
530794,Ambracia,2,type1
530797,Amphilochia,2,type1
530798,Anactorium,2,type1
530807,Arachthos/Araththos/Aratthos/Aracthus (river),4,type1
530824,Bouthroton,3,type1
530826,Cephallania (island),7,type1
530834,Corcyra,2,type1
530835,Corcyra (island),3,type1
530843,Dodona,5,type1
530845,Dolicha? Ins.,2,type1
530852,Echinades (islands),3,type1
530870,Ephyra/Kichyros,2,type1
530871,Epirus,5,type1
530906,Ithaca (island),2,type1
530907,Ithoria,2,type1
530917,Karnos (island),4,type1
530962,Krane,2,type1
530974,Leucas,2,type1
530975,Leucas (island),2,type1
531003,Molossis,4,type1
531011,Nekromanteion,2,type1
531013,Nicopolis,6,type1
531016,Oiniadai,2,type1
531023,Ormos Vathy 2,2,type1
531025,Orraon/Horreum,3,type1
531026,Oxeiai/Thoai (islands),2,type1
531028,Paianion,2,type1
531036,Pale,2,type1
531048,Paxoi (islands),4,type1
531049,Paxos (island),3,type1
531061,Phoinike,3,type1
531074,Pronnoi,2,type1
531075,Propaxos (island),2,type1
531093,Same,2,type1
531102,Spelaion,2,type1
531104,Stratos,4,type1
531113,Taphiae? (islands),5,type1
531114,Taphos (island),4,type1
531117,Thesprotia,3,type1
531124,T(o)maros (mountain),3,type1
531126,Torybeia?,2,type1
531152,Xylokastro 2,2,type1
531154,Zacynthus,2,type1
531155,Zacynthus (island),3,type1
536101,Marmarata,1,type1
536129,Pronathidon,1,type1
440618978,Ninguaria (island),2,type1
676201591,Monte Falterona,4,type1
248622162,Manganello Sanctuary,2,type1
30774368,Tarbiṣu,3,type1
413309734,Pol-e Dokhtar,2,type1
413309737,Negub tunnel,2,type1
413309738,Sur Jureh,5,type1
223856812,Gleieh,5,type1
967215409,Largo di Torre Argentina,6,type1
190648274,So-called West Gate of Apollonia,2,type1
17634131,Tall Bazi,2,type1
156165259,Zominthos,2,type1
503777175,Sep. Bibuli,2,type1
180252821,Azoria,2,type1
728422856,Roman Road in Sutton Park,2,type1
895916364,Necropoli del Fusco,2,type1
556346241,Kamyana Mohyla ,2,type1
869803559,Tomb of Eumachia,3,type1
987440325,Nuraghe Sa Jua,2,type1
318069073,Dra' Abu el-Naga',2,type1
529754544,So-called House of Hesychios,2,type1
529754545,Baptistry of Neon,2,type1
973204924,Withdrawn: House of the Tragic Poet,2,type1
794072270,Roman theater at Saguntum,1,type1
319990513,Theater at Saepinum,2,type1
489630692,The Forum of Corporations,3,type1
881000319,Area della Guastuglia,3,type1
650519758,Roman temples at Chieti,2,type1
72453468,Temple of Juno Caelestis,2,type1
178030496,Arch of Alexander Severus,2,type1
119729285,Capitolium at Thugga,2,type1
697765430,Roman theater at Cuicul,2,type1
908696791,Tophet de Salammbô,2,type1
907258688,Baths of Antoninus at Carthage,2,type1
574081707,Greek theater at Alabanda,2,type1
707467453,Lacus Iuturnae,3,type1
194521550,Palea Kameni,6,type1
236026498,Nuraghe Nolza,2,type1
464482219,Temple of Apollo at Delphi,2,type1
464482220,Sanctuary of Apollo at Cyrene,2,type1
464482221,L-Shaped Palace at Gla,2,type1
110978357,Roman quarry of Antas,2,type1
630799745,London Wall,2,type1
195443086,Abu Sir,5,type1
832482572,Sepulcretum,2,type1
207490748,Monte Solaro,2,type1
824486497,City wall of Pompeii,8,type1
96282639,Dionysopolis,2,type1
23296898,Hellenopolis,2,type1
481742,Arnisa,2,type1
481777,Byllis,2,type1
481782,Castra/Parembole,2,type1
481798,Dardania,4,type1
481815,Drilon (river),2,type1
481818,Dyrr(h)achium/Epidamnos,5,type1
481857,(H)Apsos (river),2,type1
481861,Herakleia,2,type1
481865,Illyricum,4,type1
481896,Lissus,3,type1
481900,Lychnidos,2,type1
481935,Openica,2,type1
481982,‘Scampis’,2,type1
481987,Scupi,1,type1
482027,Ulpiana,1,type1
483974,Damastion,2,type1
491512,Aigeai,2,type1
491520,Amphax(it)is,4,type1
491526,Apollonia,2,type1
938515635,Franks Roman villa,2,type1
873891351,Eastern sanctuary,2,type1
587835546,Via Ardeatina,8,type1
228359733,Uronarti,2,type1
897256486,Uvecik Tepe,2,type1
97294452,Kerameikos,2,type1
312715518,So-called House of Jason Magnus,2,type1
636775194,Haut Bécherel,2,type1
177924141,Kom el-Ahmer,2,type1
720198157,Prytanikon at Athens,3,type1
80606012,Skara Brae,2,type1
954340915,Sanctuary of Asklepios at Athens,2,type1
773761100,Roman Agora of Athens,3,type1
485712934,Crustuminus Ager,3,type1
342847225,Collepardo,2,type1
272860363,Yassı Ada (island),2,type1
568496340,Quadriporticus of the theatre,2,type1
678593934,Forte Michelangelo,2,type1
235928441,Castello di Agropoli,2,type1
267084998,Rhion,3,type1
700578305,"Thermes gallo-romains, Pithiviers-le-Vieil",2,type1
599902893,"Regio VII, Pompeii",16,type2
232755444,"Maiden Castle, Dorset",2,type1
503873393,Madinat Hamad 3 Burial Mound Field (Dar Kulayb),2,type1
710805922,"Via cava del Cavone, Sovana",2,type1
441331251,Valle Bona-Monte Rosello necropolis,2,type1
467551058,Euphrasian Basilica,2,type1
86666894,Larinum Roman amphitheater,1,type1
706911859,Bearsden Roman bath house,2,type1
729234307,"Roman bridge, Córdoba",2,type1
916046175,Temple of Augustales at Centuripae,2,type1
339756240,Roman theater of Saguntum,2,type1
38100986,Amphitheater of Thizica,2,type1
720762964,Bouleuterion at Ietas,2,type1
886501855,Roman siege Camp E',2,type1
814125747,Le Sparne archaeological area,2,type1
178686122,Theater at Sybaris/Thurii/Copia,2,type1
535977538,Saite-Persian cemetery at Abu Sir,2,type1
375710890,Monte Testaccio,2,type1
622606468,Via Praenestina,17,type2
119040454,Salemi,3,type1
480057748,San Giovanni de Butris,2,type1
104728999,Cappuck,2,type1
703547396,Bridgeness Distance Slab,2,type1
989985175,Roman amphitheater at Deva,2,type1
362185575,Varignano Vecchio,3,type1
305199887,So-called Roman Baths in Apollonia,2,type1
321867660,So-called Residential Insula in Apollonia,2,type1
154462177,Pyramid of Sekhemkhet,2,type1
566364108,Large Theater,3,type1
945930913,Pyramid of Khendjer,2,type1
945930914,Mastabet el-Fara'un,2,type1
945930915,Basilica,3,type1
945930916,Badnigalbilukurašušu,27,type2
287060405,Ezida,12,type2
879396033,Ešahulezenzagmukam,6,type1
639153005,Step Gate,4,type1
605179374,Nergal Gate,5,type1
828352080,Citadel Gate,12,type2
375818871,Ager Cosanus survey area,11,type2
577784362,Roman theater of Acinipo,1,type1
423813718,Pollenzo Roman amphitheater,2,type1
596384814,Vignale,5,type1
586635000,Fort Shalmaneser,2,type1
586635001,Narekavank,2,type1
721831063,Epirote League,2,type1
407809787,Pont du Diable (Céret),2,type1
407809788,Tech (river),2,type1
142050652,Baths of Faverges,2,type1
830662330,Casale Vignale necropolis,2,type1
870993210,Grotte di Catullo,2,type1
505226457,Casal Bertone necropolis,2,type1
427880377,Sawtry,2,type1
837078212,Curia Iulia,3,type1
359131497,Nuraghe S. Cadrina ,2,type1
80227978,Blakeia,3,type1
196789404,Via Egnatia,22,type2
327730568,Etchmiadzin Cathedral,1,type1
170572802,Ramla bay villa,3,type1
170572803,House of Many Colors,2,type1
157793747,Monument near Ghirza,2,type1
509519514,Cresta di Gallo,2,type1
509519515,Odèon/Ekklesiasterion,2,type1
758001563,Temple of Jupiter Heliopolitanus,2,type1
524305133,Temple of Bacchus,2,type1
21234998,Al-'Assāsīf,2,type1
9429980,Fort at Great Wall of Gorgan,2,type1
463803480,Ptolemaic Kingdom,3,type1
537585744,Amphitheatrum Castrense,2,type1
402082165,Nymphaeum divi Alexandri,3,type1
810796635,Gallicia,2,type1
537979353,Roman amphitheater of Milan,2,type1
122702818,Mausoleum of Galla Placidia,2,type1
943743265,tribus Clustumina,7,type1
894852237,House of Marcus Lucretius Fronto,3,type1
89429547,Roman siege ramp at Masada,2,type1
595928541,Necropolis of San Giuseppe,2,type1
442642787,Abusir South,2,type1
918126100,Stele of Horemheb at Karnak,2,type1
576206943,The House of the Masks ,2,type1
942647940,The Theater of Larissa,2,type1
408217405,Telesterion,3,type1
55405152,Tralles ancient theater,2,type1
83424586,Ivor / Xion (river),2,type1
977603752,Azuru,2,type1
310115518,Dipylon Gate,2,type1
170529772,Koumasa prepalatial cemetery ,2,type1
444064177,Pranu Muttedu,2,type1
557240924,Nuraghe S'Ortali 'e su Monti,2,type1
835775076,Nuraghe Serbissi,2,type1
835775077,Malchittu nuragic temple,2,type1
581862460,Tell Ischali,2,type1
69910488,Antro delle Sorti,2,type1
391761931,Arco dei Gavi,2,type1
193679552,Byzantine Bath,2,type1
582667281,Old Town of Ghadamès,2,type1
582667283,Palaestra at Olympia,2,type1
678263113,The Sassi and the Park of the Rupestrian Churches of Matera,1,type1
435270670,Tall-i Takht (Throne Hill),2,type1
435270672,"Residential Palace (""P"")",2,type1
939167121,Hellenistic and Roman quarter archaeological area,2,type1
436085826,Bouleuterion at Akragas/Agrigentum,2,type1
645857331,Fortifications at Civita di Artena,2,type1
410216617,Sassanid Archaeological Landscape of Fars Region,8,type1
35475912,Arzawa,11,type2
978527351,Didi Liakhvi,4,type1
376215160,Hekateion,3,type1
999951524,Circuit wall of Rusellae,2,type1
883384682,Roman amphitheater at Thuburbo Maius,2,type1
52124866,Roman amphitheater at Beth Govrin/Eleutheropolis,2,type1
558037429,Gallo-Roman amphitheater-theater of Gennes,2,type1
700097745,Roman amphitheater at Burdigala,2,type1
505229478,Roman theater at Carthago Nova/Col. Urbs Iulia,2,type1
923612907,Mithraeum at Casa del Mitreo in Emerita Augusta,2,type1
611814584,Roman amphitheater at Alalie/Aleria,2,type1
233803923,Roman amphitheater at Thermae Himeraeae,2,type1
853733571,Roman amphitheater at Hydata Hypsitana/Forum Traiani,2,type1
652509965,Roman baths at Hydata Hypsitana/Forum Traiani,2,type1
358782736,Forum of Septimius Severus,2,type1
825677263,Roman amphitheater at Calleva Atrebatum,2,type1
188535571,Via Sublacensis,5,type1
469059303,Via Herculia,5,type1
502866838,Forum Romanum,14,type2
650003009,City Eleusinion at Athens,2,type1
715839055,Domus Confuleius,2,type1
978854625,Arch of Augustus (Susa),1,type1
312305084,Jerash Hippodrome,2,type1
390040629,"So-called ""Temple of Augustus""",2,type1
540685097,Roman amphitheater of Catania,2,type1
151530993,Villa urbana,1,type1
157983949,Roman amphitheater at Veleia,2,type1
272709531,Roman amphitheater at Spoletium,2,type1
368355544,Arch of Augustus at Ariminum,3,type1
771445424,Roman amphitheater at Verona,2,type1
251288970,San Martino ai Monti,2,type1
34444021,Sa Sedda 'e sos Carros,2,type1
6218928,Forum of Cosa,2,type1
942179195,François Tomb,3,type1
303135575,Vagnari,2,type1
275941309,Sanctuary of Athena Saitis,2,type1
671846980,"Theater at the Sanctuary of Asklepios, Epidauros",2,type1
702050141,Roman theater at Gosbecks,2,type1
592005824,Battery at Caer Mote,2,type1
155499663,Roman villa at West Mersea,2,type1
171983414,Nuraghe Loelle,3,type1
24536767,Roman villa at Maasbracht,1,type1
556055858,Casa dell'Impluvium at Rusellae,2,type1
356648400,Arènes de Nîmes,2,type1
181951763,Roman amphitheater at Scythopolis/Nysa,2,type1
698029509,Forum of Scylletium/Scolacium,2,type1
914767313,Roman amphitheater at Scylletium/Scolacium,2,type1
269260723,Augusteum at Carthago Nova/Col. Urbs Iulia,2,type1
95066748,Roman amphitheater at Egnatia/Gnathia,2,type1
937974282,Roman amphitheater at Rudiae,2,type1
683849730,Roman Theater at Mérida,2,type1
30276984,Surviving colonnade of the imperial temple at Mérida,2,type1
133229241,Roman amphitheater at Lepcis Magna,2,type1
716466643,Roman theater at Lepcis Magna,2,type1
977184743,Roman amphitheater at Ocriculum,2,type1
95537452,"Roman Town House, Dorchester",2,type1
95537454,Roman amphitheater at Durno(no)varia,2,type1
172058377,Sapperton and Cirencester amphitheatre,2,type1
394362505,Roman baths at Fiesole,2,type1
590493733,Drususstein (Drususstone) at Mogontiacum,2,type1
427637959,Römersteine im Zahlbachtal,2,type1
364392646,Ras il-Wardija,2,type1
176458610,Grutenhäuschen,2,type1
24162247,Ninfa,2,type1
256068848,Praetorian Guard Barracks at Amba Aradam Metro Station,2,type1
195410768,Crocifisso del Tufo necropolis,2,type1
482181609,Mineral Water Hospital site,2,type1
769901808,Casa del pomarius Felix ,4,type1
3156061,Aqueduct west of Djebel Zid,2,type1
871801169,Temple of Jupiter Optimus Maximus,3,type1
309736112,Corinth Theater,3,type1
721417202,Abu Simbel,4,type1
599695861,Pyramid of Menkaure,3,type1
326045393,North Agora,2,type1
875774713,Tomb of Hetepheres I,2,type1
512410974,Tempio della Tosse,2,type1
88165959,Temple of the Sibyl,2,type1
76301894,"Minor Acropolis, Norba",2,type1
149706992,Forum of Norba,2,type1
286572421,Nesiotic League (First),4,type1
286572422, Nesiotic League (Second),3,type1
403627900,Lalibela,2,type1
535279838,Spring east of Djebel Zid,2,type1
535279839,Dam over the Simbruina Stagna,2,type1
535279840,Dam over the Simbruina Stagna,2,type1
535279841,Bridge,2,type1
535279842,Unnamed Fort,2,type1
754796063,Kalavasos Ayios Dhimitrios,2,type1
178890585,Ring of Brodgar,2,type1
767766096,Torre delle Milizie,3,type1
157925,Segustero,2,type1
157929,Stoechades (islands),3,type1
157935,Tavia (river),2,type1
157940,Tropaeum Augusti/Alpium Tropaeum/Alpis Summa/Alpis Maritima,3,type1
157942,Varus (river),3,type1
157945,Vergoanum,2,type1
158555,Aqueduct supplying Alb(i)um Intimilium,2,type1
160817,Unnamed monastery,2,type1
160818,Untitled,2,type1
162337,Merula,2,type1
167618,Ad Publicanos,2,type1
167634,Allobroges,5,type1
167636,Alpes Cottiae,5,type1
167637,Alpes Graiae,2,type1
167645,Anderitum,1,type1
167652,Arar (river),5,type1
167656,Arverni,2,type1
167691,Brigantio,2,type1
167698,Casuaria,2,type1
167700,Caturiges,2,type1
167701,Caturigomagus,2,type1
167703,Cebenna Mons,3,type1
167716,Col. Dea Vocontiorum,4,type1
167717,Col. Lugdunum,4,type1
167718,Col. Valentia,3,type1
167719,Col. Vienna,2,type1
167734,Cularo/Gratianopolis,6,type1
167745,Druna (river),4,type1
167750,Eburodunum,3,type1
167759,Etanna,2,type1
167776,Gabali,2,type1
167778,Gaesao/Tyrium,2,type1
167793,Isara (river),3,type1
167845,Morginnum,2,type1
167859,Octodurus/Forum Claudii Vallensium,2,type1
167871,Poeninus M.,2,type1
708516601,Nuraghe Sa Mandra 'e Sa Giua,2,type1
3541230,Cemetery of the Garamantes,2,type1
682812945,Nuraghe Rumanedda,2,type1
727890049,La Celsa,2,type1
203215665,San Gimignano,2,type1
4349104,Salteras,2,type1
333190326,Flavian Amphitheater at Puteoli,2,type1
432833118,Velabrum,6,type1
128044615,Pantheon,2,type1
491534,Axios (river),2,type1
491550,Bolbe (lake),2,type1
491556,Brea,2,type1
491561,Chalcidice,4,type1
491572,Dion,4,type1
491585,Edessa,2,type1
491592,Erigon (river),2,type1
491615,‘Heracleustibus’,2,type1
491651,Lete,2,type1
491653,Loudias (river),3,type1
491654,Loudias L.,2,type1
491656,Macedonia (region),4,type1
491660,Mekyberna,2,type1
491669,Mygdonia,8,type1
491677,Olympos (mountain in Greece),3,type1
491678,Olynthos,4,type1
491682,Pallene/Phlegra,4,type1
491686,Pehčevo,2,type1
491687,Pella/Diokletianoupolis,5,type1
491689,Perraibia,2,type1
491696,Pieria,3,type1
491701,Poteidaia/Kassandreia,2,type1
491703,Pydna,2,type1
491731,Stobi,2,type1
491739,Thermaicus Sinus,2,type1
491741,Thessalonica,16,type2
491756,"Zeus Olympios, T.",2,type1
494542,Bairos,2,type1
494548,Bolbe,1,type1
494579,Karrabia,2,type1
494582,Kissynioi,2,type1
494624,Terpyllos,2,type1
494625,Tiberioi,2,type1
494631,Tritonos,1,type1
49860,Andrisimoundou (Akron),1,type1
49863,Anourogrammon/Palaesimundum?,2,type1
49895,Banabasi,2,type1
49903,Barous(s)ai? (islands),2,type1
49925,Boreion Pr.,2,type1
49954,Cydara (river),2,type1
49957,Dagana,2,type1
50000,Hippuri Pr.,2,type1
50027,Kalmunai,2,type1
50055,Kerobothros,2,type1
50066,Komar(ei) (promontory),2,type1
50071,Koniakoi,2,type1
50118,Maniolai (islands),2,type1
50120,Mantai,2,type1
50124,Matara,2,type1
50127,Megisba Stagnum,2,type1
501325,Abydos,2,type1
501334,Aianteion,2,type1
501337,Ainos,2,type1
501338,Ainyra,2,type1
501342,Akrathos Pr.,2,type1
501343,Akrothooi,2,type1
501346,Alyke,2,type1
501347,Amphipolis,5,type1
501357,Arethousa,2,type1
501359,Arisbe,2,type1
501364,Astyra,2,type1
501365,Athos/Akte (peninsula),14,type2
501366,Athos (mountain),2,type1
501380,Bormiskos,3,type1
501386,Chersonesus,3,type1
50139,Modoutou Emporion,2,type1
501393,Dardanos,2,type1
501396,Demetrion,1,type1
501400,Dion,2,type1
501409,Edones,2,type1
501410,Eion,2,type1
501432,Hebros (river),3,type1
501433,Helleniko,2,type1
501434,Hellespont,4,type1
501438,Imbros (settlement),2,type1
501439,Imbros (island),5,type1
501447,Kalami,2,type1
50146,Muziris,2,type1
501463,Kephalos Pr.,2,type1
501468,Kikones,2,type1
501469,Kleonai,2,type1
501481,Kremaste,2,type1
501482,Krenides/Philippi/Col. Augusta Iulia Philippensis,3,type1
501489,Kypsela,2,type1
501495,Lion of Amphipolis (monument),3,type1
50150,Nagadiba,2,type1
